ProduktID;Datum;PLZ;Einheiten;Umsatz;Land
2388;2010-07-30;M7Y;1;325,4475;Kanada
2389;2010-07-30;M6S;1;870,45;Kanada
2090;2010-07-30;L5N;2;713,895;Kanada
2387;2010-07-30;H3H;1;530,1975;Kanada
2054;2010-07-30;V6A;1;603,6975;Kanada
685;2010-07-30;V7M;1;865,9875;Kanada
2295;2010-07-30;H1B;1;908,1975;Kanada
2387;2010-07-30;K2P;1;514,4475;Kanada
2053;2010-07-30;L5N;1;341,1975;Kanada
1995;2010-07-30;H1B;1;419,9475;Kanada
2055;2010-07-30;M7Y;1;629,9475;Kanada
2090;2010-07-30;K2P;1;362,1975;Kanada
2056;2010-07-30;L5H;1;335,9475;Kanada
966;2010-07-30;V6Z;1;503,9475;Kanada
759;2010-07-31;R3B;1;165,3225;Kanada
907;2010-07-31;L5N;1;608,9475;Kanada
2045;2010-07-31;L5N;1;493,4475;Kanada
2084;2010-07-31;K1R;1;666,6975;Kanada
1172;2010-07-31;R3S;1;477,6975;Kanada
1974;2010-07-31;R2W;1;57,6975;Kanada
2084;2010-07-31;K1H;1;666,6975;Kanada
2199;2010-07-31;R3Y;1;199,4475;Kanada
540;2010-07-31;M7Y;1;1312,2375;Kanada
2331;2010-07-31;R2X;1;614,1975;Kanada
2045;2010-07-31;M6P;1;493,4475;Kanada
2054;2010-07-31;K1H;1;603,6975;Kanada
609;2010-07-31;T3R;1;897,4875;Kanada
2404;2010-07-31;T6K;1;272,9475;Kanada
939;2010-07-31;T2X;1;356,9475;Kanada
1223;2010-07-31;T6V;1;385,8225;Kanada
2086;2010-07-31;T6E;1;230,9475;Kanada
590;2010-07-31;V6Z;1;881,7375;Kanada
826;2010-07-31;T5H;1;1044,6975;Kanada
1093;2010-07-31;V7M;1;62,9475;Kanada
1186;2010-07-31;V7N;1;383,1975;Kanada
2376;2010-07-31;V5X;1;687,6975;Kanada
615;2010-07-31;T6G;1;682,4475;Kanada
1909;2010-07-31;T5C;1;207,3225;Kanada
1980;2010-07-31;V6A;1;167,9475;Kanada
2054;2010-07-31;T3G;1;603,6975;Kanada
2055;2010-07-31;R2L;1;629,9475;Kanada
2064;2010-07-31;T6G;1;535,4475;Kanada
438;2010-07-31;V6G;1;980,4375;Kanada
1182;2010-07-31;T5K;1;181,0725;Kanada
1183;2010-07-31;T6K;1;606,3225;Kanada
1186;2010-07-31;V7Y;1;383,1975;Kanada
2269;2010-07-31;V7W;1;322,8225;Kanada
2331;2010-07-31;T6E;1;614,1975;Kanada
2334;2010-07-31;T6V;1;367,4475;Kanada
2359;2010-07-31;V7W;1;467,1975;Kanada
544;2010-07-31;T2Z;1;943,425;Kanada
791;2010-07-31;T3G;1;70,8225;Kanada
1129;2010-07-31;T6E;1;454,0725;Kanada
1981;2010-07-31;V6A;1;167,9475;Kanada
2054;2010-07-31;V6L;1;603,6975;Kanada
2064;2010-07-31;T6E;1;556,4475;Kanada
2099;2010-07-31;T5K;1;414,6975;Kanada
826;2010-07-31;R3X;1;1175,9475;Kanada
939;2010-07-31;R3V;1;372,6975;Kanada
2331;2010-07-31;K2P;1;614,1975;Kanada
2412;2010-07-31;M4P;1;97,0725;Kanada
107;2010-07-31;M7Y;1;552,3;Kanada
760;2010-07-31;R3B;1;165,3225;Kanada
966;2010-07-31;L5N;1;509,1975;Kanada
995;2010-07-31;L5N;1;582,6975;Kanada
1115;2010-07-31;L5J;1;362,1975;Kanada
2077;2010-07-31;L5G;1;367,4475;Kanada
2361;2010-07-31;M6H;1;587,475;Kanada
1124;2010-07-31;L5P;1;692,9475;Kanada
2090;2010-07-31;M6J;1;362,1975;Kanada
1142;2010-07-31;R3M;1;677,1975;Kanada
1975;2010-07-31;R2W;1;57,6975;Kanada
2402;2010-07-31;M4S;1;304,4475;Kanada
438;2010-07-31;M4E;1;980,4375;Kanada
548;2010-07-31;R3G;1;508,9875;Kanada
819;2010-07-31;R3H;1;1294,0725;Kanada
2016;2010-07-31;M5L;1;314,9475;Kanada
965;2010-07-31;T2J;1;503,9475;Kanada
1094;2010-07-31;V7M;1;62,9475;Kanada
1995;2010-07-31;V6J;1;419,9475;Kanada
2060;2010-07-31;V6A;1;367,4475;Kanada
2295;2010-07-31;V7R;1;923,9475;Kanada
487;2010-07-31;V6Z;1;1086,4875;Kanada
792;2010-07-31;T3G;1;70,8225;Kanada
854;2010-07-31;V5V;1;755,9475;Kanada
977;2010-07-31;R2C;1;509,1975;Kanada
1223;2010-07-31;R2G;1;385,8225;Kanada
459;2010-07-31;T3G;1;1007,7375;Kanada
473;2010-07-31;T5B;1;1537,725;Kanada
1816;2010-08-01;L5N;1;188,9475;Kanada
578;2010-08-01;V7X;1;776,7375;Kanada
1830;2010-08-01;T6G;1;304,4475;Kanada
1819;2010-08-01;V5M;1;272,9475;Kanada
496;2010-08-01;V5V;1;942,1125;Kanada
491;2010-08-02;V6J;1;944,9475;Kanada
559;2010-08-02;T6R;1;629,9475;Kanada
636;2010-08-03;T6R;1;916,0725;Kanada
496;2010-08-03;M4V;1;942,1125;Kanada
1183;2010-08-04;M5X;1;606,3225;Kanada
2388;2010-08-04;M6H;1;325,4475;Kanada
1809;2010-08-04;T3G;1;230,9475;Kanada
590;2010-08-04;T6E;1;881,7375;Kanada
907;2010-08-04;V6J;1;608,9475;Kanada
487;2010-08-04;T6E;1;1086,4875;Kanada
577;2010-08-04;R2G;1;1023,4875;Kanada
1009;2010-08-05;V6H;1;112,8225;Kanada
487;2010-08-05;V5W;1;1102,4475;Kanada
792;2010-08-05;V5Z;1;70,8225;Kanada
93;2010-08-05;T3G;1;1129,8;Kanada
791;2010-08-05;V5Z;1;70,8225;Kanada
1852;2010-08-05;V5M;1;167,9475;Kanada
939;2010-08-05;T3R;1;356,9475;Kanada
2084;2010-08-05;V6Z;1;666,6975;Kanada
1229;2010-08-05;V7W;1;288,6975;Kanada
1182;2010-08-05;M4E;1;181,0725;Kanada
26;2010-08-05;M7Y;1;766,5;Kanada
826;2010-08-05;L5N;1;1160,1975;Kanada
1229;2010-08-05;L4Y;1;288,6975;Kanada
1212;2010-08-05;M6P;1;388,4475;Kanada
2365;2010-08-05;M7Y;1;529,725;Kanada
826;2010-08-05;M7Y;1;1175,9475;Kanada
1897;2010-08-05;R3V;1;719,1975;Kanada
993;2010-08-06;R2W;1;356,9475;Kanada
1518;2010-08-06;M7Y;1;199,395;Kanada
2207;2010-08-06;M6S;1;97,0725;Kanada
763;2010-08-06;L5T;1;333,3225;Kanada
939;2010-08-06;M7Y;1;356,9475;Kanada
2206;2010-08-06;M6S;1;97,0725;Kanada
699;2010-08-06;M6H;1;236,1975;Kanada
1517;2010-08-06;M7Y;1;199,395;Kanada
764;2010-08-06;L5T;1;333,3225;Kanada
1009;2010-08-06;K1A;1;112,8225;Kanada
2331;2010-08-06;M6G;1;614,1975;Kanada
2361;2010-08-06;V6A;1;587,475;Kanada
1009;2010-08-06;T5J;2;225,645;Kanada
2396;2010-08-06;T2X;1;110,1975;Kanada
1172;2010-08-06;R2G;1;472,4475;Kanada
993;2010-08-06;T5B;1;356,9475;Kanada
1171;2010-08-07;T6E;1;341,1975;Kanada
2332;2010-08-07;T6V;1;514,4475;Kanada
2084;2010-08-07;R2L;1;661,4475;Kanada
2185;2010-08-07;V5V;1;855,6975;Kanada
1186;2010-08-07;T6R;1;383,1975;Kanada
438;2010-08-07;R3G;1;997,4475;Kanada
599;2010-08-07;R3C;1;886,9875;Kanada
927;2010-08-07;M4V;1;503,9475;Kanada
419;2010-08-07;L5G;1;1563,7125;Kanada
2394;2010-08-07;L5R;1;131,1975;Kanada
1229;2010-08-07;M5L;1;288,6975;Kanada
1223;2010-08-08;L5G;1;385,8225;Kanada
2343;2010-08-08;M6P;1;488,1975;Kanada
1827;2010-08-08;T2Y;1;257,1975;Kanada
650;2010-08-08;M7Y;1;514,4475;Kanada
2045;2010-08-08;L5G;1;493,4475;Kanada
759;2010-08-08;M7Y;1;165,3225;Kanada
760;2010-08-08;M7Y;1;165,3225;Kanada
927;2010-08-08;V7Y;1;503,9475;Kanada
2379;2010-08-08;T6E;1;188,9475;Kanada
2090;2010-08-08;T6E;1;356,9475;Kanada
2055;2010-08-08;T5K;1;629,9475;Kanada
779;2010-08-09;V7N;1;335,9475;Kanada
927;2010-08-09;T5G;1;503,9475;Kanada
240;2010-08-09;V6M;1;460,6875;Kanada
604;2010-08-09;T2J;1;519,4875;Kanada
496;2010-08-09;V5V;1;944,9475;Kanada
780;2010-08-09;V7N;1;335,9475;Kanada
438;2010-08-09;L5N;1;997,4475;Kanada
826;2010-08-09;R3G;1;1028,9475;Kanada
3;2010-08-09;M6G;1;871,5;Kanada
548;2010-08-10;T6E;1;508,9875;Kanada
487;2010-08-11;T6W;1;1086,4875;Kanada
2045;2010-08-11;V7Y;1;467,1975;Kanada
1924;2010-08-11;R2G;1;351,6975;Kanada
1171;2010-08-11;V6Z;1;330,6975;Kanada
1172;2010-08-11;V6A;1;472,4475;Kanada
777;2010-08-11;R3R;1;124,3725;Kanada
1052;2010-08-11;M4V;1;251,9475;Kanada
1009;2010-08-11;L5R;1;112,8225;Kanada
778;2010-08-11;R3R;1;124,3725;Kanada
2045;2010-08-11;M6H;1;493,4475;Kanada
2064;2010-08-11;K1R;1;556,4475;Kanada
826;2010-08-11;H2Y;1;1175,9475;Kanada
1000;2010-08-11;V7M;1;107,5725;Kanada
2055;2010-08-11;V7Y;1;629,9475;Kanada
2353;2010-08-11;V7M;1;456,6975;Kanada
2090;2010-08-11;T6E;1;356,9475;Kanada
423;2010-08-12;V5W;1;1042,3875;Kanada
2332;2010-08-12;T5H;1;503,9475;Kanada
2090;2010-08-12;T6E;1;356,9475;Kanada
577;2010-08-12;R3E;1;1023,4875;Kanada
578;2010-08-12;M6G;1;787,4475;Kanada
778;2010-08-12;H2Y;1;125,9475;Kanada
2355;2010-08-12;M5X;1;598,4475;Kanada
777;2010-08-12;H2Y;1;125,9475;Kanada
605;2010-08-13;M6G;1;417,1125;Kanada
1684;2010-08-13;M5S;1;451,395;Kanada
2207;2010-08-13;R3B;1;97,0725;Kanada
2206;2010-08-13;R3B;1;97,0725;Kanada
2280;2010-08-13;M6P;1;162,6975;Kanada
206;2010-08-13;M4V;1;892,4475;Kanada
604;2010-08-13;L5N;2;1044,435;Kanada
438;2010-08-13;K2P;1;997,4475;Kanada
1070;2010-08-13;T2X;1;157,4475;Kanada
604;2010-08-13;T1Y;1;524,9475;Kanada
965;2010-08-13;T6K;1;509,1975;Kanada
1000;2010-08-13;T6R;1;99,6975;Kanada
2353;2010-08-13;T2X;1;456,6975;Kanada
420;2010-08-13;T5B;1;1221,675;Kanada
487;2010-08-13;T6G;1;1102,4475;Kanada
792;2010-08-13;V5W;1;70,8225;Kanada
977;2010-08-13;V5V;1;509,1975;Kanada
977;2010-08-13;V6G;1;509,1975;Kanada
1069;2010-08-13;T2X;1;157,4475;Kanada
1171;2010-08-13;T2X;1;341,1975;Kanada
791;2010-08-13;V5W;1;70,8225;Kanada
976;2010-08-13;T2L;1;338,5725;Kanada
426;2010-08-13;T6E;1;952,6125;Kanada
2055;2010-08-13;T2X;1;629,9475;Kanada
2331;2010-08-13;T2X;1;614,1975;Kanada
927;2010-08-14;T3G;1;503,9475;Kanada
2368;2010-08-14;T6E;1;691,95;Kanada
609;2010-08-14;T6S;1;897,4875;Kanada
826;2010-08-14;T2J;1;1044,6975;Kanada
1229;2010-08-14;T3E;1;288,6975;Kanada
559;2010-08-14;V7W;1;629,9475;Kanada
662;2010-08-14;T6S;1;843,675;Kanada
2064;2010-08-14;T6E;1;556,4475;Kanada
2352;2010-08-14;T6G;1;372,6975;Kanada
2385;2010-08-14;V6M;1;786,45;Kanada
1830;2010-08-14;R3G;1;314,9475;Kanada
927;2010-08-14;L5N;1;503,9475;Kanada
2054;2010-08-15;T5K;1;598,4475;Kanada
777;2010-08-15;T6E;1;124,3725;Kanada
1183;2010-08-15;T2X;1;606,3225;Kanada
2387;2010-08-15;V6M;1;514,4475;Kanada
760;2010-08-15;T2C;1;165,3225;Kanada
778;2010-08-15;T6E;1;124,3725;Kanada
854;2010-08-15;V7Y;1;755,9475;Kanada
443;2010-08-15;T6T;1;923,7375;Kanada
826;2010-08-15;T1Y;1;1175,9475;Kanada
2354;2010-08-15;V6M;1;383,1975;Kanada
2368;2010-08-15;T3R;1;702,45;Kanada
826;2010-08-15;T6G;1;1044,6975;Kanada
826;2010-08-15;R2P;1;1044,6975;Kanada
1223;2010-08-15;T6E;1;385,8225;Kanada
759;2010-08-15;T2C;1;165,3225;Kanada
826;2010-08-15;T3B;1;1044,6975;Kanada
927;2010-08-15;V6Z;1;503,9475;Kanada
496;2010-08-15;L4Y;1;944,9475;Kanada
977;2010-08-15;R3H;1;509,1975;Kanada
993;2010-08-15;M6G;1;367,4475;Kanada
761;2010-08-15;R3V;1;191,5725;Kanada
906;2010-08-15;R3V;1;446,1975;Kanada
762;2010-08-15;R3V;1;191,5725;Kanada
2054;2010-08-15;M4E;1;598,4475;Kanada
2086;2010-08-15;R3V;1;230,9475;Kanada
496;2010-08-15;M6P;1;944,9475;Kanada
826;2010-08-15;M6G;1;1044,6975;Kanada
699;2010-08-15;R3G;1;236,1975;Kanada
977;2010-08-15;R2R;1;509,1975;Kanada
2055;2010-08-15;R3X;1;629,9475;Kanada
553;2010-08-16;R3W;1;959,175;Kanada
854;2010-08-16;R3G;1;755,9475;Kanada
956;2010-08-16;R3V;1;837,3225;Kanada
965;2010-08-16;T1Y;1;503,9475;Kanada
609;2010-08-16;T5C;1;839,9475;Kanada
496;2010-08-17;L5T;1;942,1125;Kanada
2064;2010-08-18;L5N;1;556,4475;Kanada
2055;2010-08-18;T6G;1;629,9475;Kanada
2092;2010-08-18;V5Z;1;341,1975;Kanada
965;2010-08-18;T6H;1;509,1975;Kanada
2345;2010-08-18;T2N;1;446,1975;Kanada
1920;2010-08-18;H1B;1;267,6975;Kanada
1142;2010-08-18;R3H;1;677,1975;Kanada
939;2010-08-19;K1N;1;372,6975;Kanada
577;2010-08-19;M6S;1;1023,6975;Kanada
2206;2010-08-19;M5P;1;97,0725;Kanada
685;2010-08-19;M4V;1;865,9875;Kanada
491;2010-08-19;M4Y;1;942,1125;Kanada
2133;2010-08-19;V6M;1;456,6975;Kanada
491;2010-08-19;T5L;1;942,1125;Kanada
1129;2010-08-19;V6S;1;454,0725;Kanada
540;2010-08-19;T6E;1;1312,2375;Kanada
2332;2010-08-19;T5B;1;503,9475;Kanada
2207;2010-08-19;M5P;1;97,0725;Kanada
2263;2010-08-20;V6M;1;335,9475;Kanada
2056;2010-08-20;T5N;1;335,9475;Kanada
433;2010-08-20;T6G;1;997,4475;Kanada
1171;2010-08-20;V6R;1;341,1975;Kanada
1889;2010-08-20;T3G;1;713,9475;Kanada
2368;2010-08-20;R2C;1;702,45;Kanada
977;2010-08-20;V5V;1;509,1975;Kanada
1124;2010-08-20;V6M;1;692,9475;Kanada
2262;2010-08-20;V6M;1;335,9475;Kanada
636;2010-08-21;T6G;1;915,8625;Kanada
636;2010-08-21;T6S;1;916,0725;Kanada
1049;2010-08-21;T3G;1;257,1975;Kanada
1212;2010-08-21;T2N;1;388,4475;Kanada
1171;2010-08-21;T2K;1;341,1975;Kanada
2331;2010-08-21;T6G;1;614,1975;Kanada
1085;2010-08-21;R3W;1;91,8225;Kanada
1114;2010-08-21;R3W;1;173,1975;Kanada
2090;2010-08-21;L5P;1;362,1975;Kanada
650;2010-08-21;L5W;1;508,9875;Kanada
927;2010-08-21;R3A;1;503,9475;Kanada
1524;2010-08-21;L5T;1;314,895;Kanada
438;2010-08-21;M4N;1;997,4475;Kanada
1523;2010-08-21;L5T;1;314,895;Kanada
2045;2010-08-21;L5P;1;493,4475;Kanada
26;2010-08-21;M6H;1;766,5;Kanada
1086;2010-08-21;R3W;1;91,8225;Kanada
650;2010-08-21;L5N;1;514,4475;Kanada
965;2010-08-21;R3V;1;509,1975;Kanada
2334;2010-08-21;T5J;1;367,4475;Kanada
1171;2010-08-21;T2C;1;341,1975;Kanada
854;2010-08-21;V5N;1;755,9475;Kanada
1171;2010-08-22;T6V;1;341,1975;Kanada
826;2010-08-22;T6E;1;1175,9475;Kanada
1987;2010-08-22;T6W;1;162,6975;Kanada
2332;2010-08-22;T3G;1;503,9475;Kanada
1186;2010-08-22;T5L;1;383,1975;Kanada
2132;2010-08-22;T6G;1;383,1975;Kanada
2138;2010-08-22;T3C;1;430,4475;Kanada
2144;2010-08-22;R3G;1;419,9475;Kanada
487;2010-08-22;K1N;1;1086,4875;Kanada
927;2010-08-22;M6S;1;503,9475;Kanada
939;2010-08-23;R3G;1;356,9475;Kanada
966;2010-08-23;M7Y;1;509,1975;Kanada
206;2010-08-23;M4Y;1;892,4475;Kanada
487;2010-08-23;L5G;1;1102,4475;Kanada
674;2010-08-23;R3G;1;724,2375;Kanada
990;2010-08-23;T5G;1;477,6975;Kanada
604;2010-08-23;V6C;1;524,9475;Kanada
438;2010-08-23;T2C;1;980,4375;Kanada
604;2010-08-23;V5V;1;524,9475;Kanada
604;2010-08-23;T2C;1;519,4875;Kanada
993;2010-08-23;T5H;1;356,9475;Kanada
1001;2010-08-23;V6H;1;425,1975;Kanada
438;2010-08-25;V5N;1;997,4475;Kanada
636;2010-08-25;V6H;1;916,0725;Kanada
1223;2010-08-25;V6B;1;385,8225;Kanada
590;2010-08-25;V6A;1;892,4475;Kanada
1508;2010-08-25;V5X;1;89,145;Kanada
438;2010-08-25;V6T;1;997,4475;Kanada
1507;2010-08-25;V5X;1;89,145;Kanada
2054;2010-08-25;V6Z;1;603,6975;Kanada
541;2010-08-25;H2Z;1;1338,225;Kanada
2385;2010-08-25;M7Y;1;786,45;Kanada
322;2010-08-25;R3G;1;734,7375;Kanada
496;2010-08-25;M6S;1;944,9475;Kanada
604;2010-08-25;M5X;1;524,9475;Kanada
2388;2010-08-25;L5G;1;325,4475;Kanada
496;2010-08-25;M5X;1;944,9475;Kanada
1009;2010-08-25;M4Y;1;112,8225;Kanada
977;2010-08-26;L5T;1;509,1975;Kanada
999;2010-08-26;L5N;1;782,1975;Kanada
1136;2010-08-26;M5B;1;761,1975;Kanada
2206;2010-08-26;M4X;1;97,0725;Kanada
977;2010-08-26;M4E;1;509,1975;Kanada
981;2010-08-26;R3G;1;178,4475;Kanada
2054;2010-08-26;R3M;1;603,6975;Kanada
2295;2010-08-26;M4N;1;897,6975;Kanada
2388;2010-08-26;M7Y;1;330,6975;Kanada
2412;2010-08-26;M4S;1;99,6975;Kanada
2365;2010-08-26;M6S;1;529,725;Kanada
2381;2010-08-26;M4P;1;635,1975;Kanada
1226;2010-08-26;R3L;1;561,6975;Kanada
2207;2010-08-26;M4X;1;97,0725;Kanada
2345;2010-08-26;M4E;1;435,6975;Kanada
1000;2010-08-26;H1B;1;99,6975;Kanada
438;2010-08-26;M4Y;1;997,4475;Kanada
2197;2010-08-26;T5H;1;238,8225;Kanada
967;2010-08-26;V6H;1;771,6975;Kanada
2376;2010-08-26;T6T;1;713,9475;Kanada
2412;2010-08-26;T6V;2;199,395;Kanada
590;2010-08-26;R2G;1;881,7375;Kanada
2365;2010-08-26;V6G;1;529,725;Kanada
609;2010-08-26;R2C;1;897,4875;Kanada
2359;2010-08-26;T6H;1;472,4475;Kanada
819;2010-08-26;V6J;1;1228,4475;Kanada
939;2010-08-26;V6H;1;356,9475;Kanada
977;2010-08-26;V6H;1;509,1975;Kanada
136;2010-08-26;M5X;1;393,75;Kanada
2355;2010-08-26;V6G;1;624,6975;Kanada
206;2010-08-27;R2G;1;813,6975;Kanada
496;2010-08-27;T2J;1;942,1125;Kanada
792;2010-08-27;V6T;1;70,8225;Kanada
487;2010-08-27;T2C;1;1086,4875;Kanada
496;2010-08-27;T6E;1;944,9475;Kanada
590;2010-08-27;T1Y;1;881,7375;Kanada
939;2010-08-27;T3C;1;372,6975;Kanada
966;2010-08-27;T6E;1;509,1975;Kanada
791;2010-08-27;V6T;1;70,8225;Kanada
487;2010-08-27;T6J;1;1086,4875;Kanada
426;2010-08-27;L5N;1;952,6125;Kanada
548;2010-08-27;K1H;1;519,6975;Kanada
626;2010-08-27;R3G;1;1417,4475;Kanada
2197;2010-08-27;R3G;1;230,9475;Kanada
957;2010-08-28;M4S;1;832,0725;Kanada
1523;2010-08-28;L5T;2;682,29;Kanada
1090;2010-08-28;L5N;1;393,6975;Kanada
1524;2010-08-28;L5T;2;682,29;Kanada
1000;2010-08-28;V5N;1;99,6975;Kanada
2180;2010-08-28;T3C;1;419,9475;Kanada
420;2010-08-28;T1Y;1;1221,675;Kanada
1481;2010-08-28;M7Y;1;440,895;Kanada
596;2010-08-28;R3G;1;792,6975;Kanada
1183;2010-08-28;L5V;1;606,3225;Kanada
1482;2010-08-28;M7Y;1;440,895;Kanada
1089;2010-08-28;L5N;1;393,6975;Kanada
927;2010-08-29;L5N;1;503,9475;Kanada
826;2010-08-29;T6V;1;1028,9475;Kanada
1077;2010-08-29;T3R;1;341,1975;Kanada
1115;2010-08-29;R3H;1;367,4475;Kanada
1186;2010-08-29;R3G;1;383,1975;Kanada
1172;2010-08-29;R3B;1;472,4475;Kanada
702;2010-08-29;T6V;1;312,3225;Kanada
996;2010-08-29;V6R;1;719,1975;Kanada
1078;2010-08-29;T3R;1;341,1975;Kanada
593;2010-08-30;T6T;1;913,4475;Kanada
778;2010-08-30;T5C;1;125,9475;Kanada
1916;2010-08-30;T2C;1;293,9475;Kanada
939;2010-08-30;L5N;1;356,9475;Kanada
1000;2010-08-30;R3V;1;107,5725;Kanada
2045;2010-08-30;L5N;1;493,4475;Kanada
826;2010-08-30;R3N;1;1175,9475;Kanada
993;2010-08-30;R3H;1;372,6975;Kanada
559;2010-08-30;M6G;1;629,7375;Kanada
826;2010-08-30;M5X;1;1044,6975;Kanada
2045;2010-08-30;L5P;2;986,895;Kanada
487;2010-08-30;L5N;1;1102,4475;Kanada
2073;2010-08-30;T3C;1;362,1975;Kanada
2084;2010-08-30;T2J;1;666,6975;Kanada
2090;2010-08-30;T2J;1;351,6975;Kanada
777;2010-08-30;T5C;1;125,9475;Kanada
965;2010-08-30;T2X;1;503,9475;Kanada
1982;2010-08-30;T5H;1;320,1975;Kanada
826;2010-08-30;R3V;1;1044,6975;Kanada
927;2010-08-30;L5N;1;503,9475;Kanada
2045;2010-08-30;T3C;1;493,4475;Kanada
977;2010-08-30;R2G;1;503,9475;Kanada
1009;2010-08-30;V6B;1;112,8225;Kanada
1989;2010-08-30;T6G;1;356,9475;Kanada
2055;2010-08-30;T6E;1;629,9475;Kanada
92;2010-08-30;T5G;1;977,55;Kanada
826;2010-08-30;T2C;1;1175,9475;Kanada
1995;2010-08-30;T3G;1;419,9475;Kanada
2087;2010-08-30;T6G;1;724,4475;Kanada
2064;2010-08-30;L5P;1;535,4475;Kanada
826;2010-08-30;L5N;1;1160,1975;Kanada
957;2010-08-30;R3H;1;832,0725;Kanada
2084;2010-08-30;R3B;1;661,4475;Kanada
2090;2010-08-30;L5P;1;362,1975;Kanada
2224;2010-08-31;M4P;1;60,3225;Kanada
2395;2010-08-31;R3H;1;157,4475;Kanada
548;2010-08-31;R3W;1;519,6975;Kanada
2212;2010-08-31;R3W;1;91,8225;Kanada
2224;2010-08-31;L5N;1;60,3225;Kanada
2355;2010-08-31;R3B;1;593,1975;Kanada
2225;2010-08-31;L5N;1;60,3225;Kanada
2402;2010-08-31;L5K;1;304,4475;Kanada
2213;2010-08-31;R3W;1;91,8225;Kanada
2331;2010-08-31;K1H;1;614,1975;Kanada
412;2010-08-31;K1A;1;1627,4475;Kanada
531;2010-08-31;K1K;1;629,7375;Kanada
2197;2010-08-31;M7Y;1;238,8225;Kanada
487;2010-08-31;R3H;1;1086,4875;Kanada
2225;2010-08-31;M4P;1;60,3225;Kanada
2336;2010-08-31;H1B;1;729,6975;Kanada
2215;2010-08-31;T6G;1;377,9475;Kanada
2219;2010-08-31;T3G;1;152,1975;Kanada
2332;2010-08-31;T3E;1;503,9475;Kanada
2218;2010-08-31;T3G;1;152,1975;Kanada
2388;2010-08-31;V5X;1;335,9475;Kanada
2197;2010-08-31;T1Y;1;230,9475;Kanada
2214;2010-08-31;T6G;1;377,9475;Kanada
548;2010-08-31;T6G;1;519,6975;Kanada
1766;2010-09-01;T6G;1;734,9475;Kanada
1829;2010-09-01;T2Y;1;330,6975;Kanada
1831;2010-09-01;T5Y;1;362,1975;Kanada
2388;2010-09-01;T6E;1;325,4475;Kanada
1853;2010-09-01;T5R;1;377,9475;Kanada
1829;2010-09-01;R2W;1;330,6975;Kanada
1763;2010-09-01;M7Y;1;472,4475;Kanada
1810;2010-09-01;M5L;1;272,9475;Kanada
438;2010-09-02;M5X;1;980,4375;Kanada
1000;2010-09-02;R2W;1;107,5725;Kanada
2345;2010-09-02;M5P;1;446,1975;Kanada
1136;2010-09-02;M4S;1;761,1975;Kanada
1191;2010-09-02;M6H;1;288,6975;Kanada
1142;2010-09-02;T2M;1;677,1975;Kanada
1175;2010-09-02;T3G;1;614,1975;Kanada
240;2010-09-02;V5N;1;460,6875;Kanada
487;2010-09-02;T6T;1;1086,4875;Kanada
2055;2010-09-03;T2S;1;629,9475;Kanada
9;2010-09-03;V6S;1;552,3;Kanada
674;2010-09-03;V6T;1;682,4475;Kanada
2331;2010-09-03;T5K;1;614,1975;Kanada
487;2010-09-03;V6P;1;1102,4475;Kanada
2189;2010-09-03;T3C;1;309,6975;Kanada
2388;2010-09-03;R2C;1;335,9475;Kanada
412;2010-09-03;V6S;1;1627,4475;Kanada
496;2010-09-03;V6S;1;944,9475;Kanada
2045;2010-09-03;R3H;1;493,4475;Kanada
604;2010-09-03;M5P;1;524,9475;Kanada
1009;2010-09-03;L5T;1;112,8225;Kanada
1001;2010-09-03;M5R;1;425,1975;Kanada
496;2010-09-03;R3B;1;942,1125;Kanada
2376;2010-09-03;R3V;1;740,1975;Kanada
26;2010-09-04;T3C;1;766,5;Kanada
1229;2010-09-04;R2V;1;265,0725;Kanada
426;2010-09-04;K2P;1;952,6125;Kanada
650;2010-09-04;R2R;1;508,9875;Kanada
237;2010-09-04;H4X;1;577,2375;Kanada
1924;2010-09-04;T6K;1;351,6975;Kanada
2385;2010-09-04;T6E;1;786,45;Kanada
2334;2010-09-04;V5Z;1;367,4475;Kanada
593;2010-09-05;T6T;1;907,9875;Kanada
826;2010-09-05;T6E;1;1160,1975;Kanada
2353;2010-09-05;T6R;1;456,6975;Kanada
655;2010-09-05;R3H;1;985,425;Kanada
438;2010-09-05;R3H;1;997,4475;Kanada
491;2010-09-05;M4V;1;942,1125;Kanada
907;2010-09-06;M6H;1;608,9475;Kanada
491;2010-09-06;M5R;1;944,9475;Kanada
1182;2010-09-08;M5S;1;209,9475;Kanada
2219;2010-09-08;M7Y;1;146,9475;Kanada
2353;2010-09-08;H2Z;1;456,6975;Kanada
2380;2010-09-08;L5P;1;330,6975;Kanada
1129;2010-09-08;M6G;1;454,0725;Kanada
2236;2010-09-08;M7Y;1;183,6975;Kanada
2218;2010-09-08;M7Y;1;146,9475;Kanada
2237;2010-09-08;M7Y;1;183,6975;Kanada
1171;2010-09-08;T5L;1;341,1975;Kanada
1942;2010-09-08;T2X;1;120,6975;Kanada
2219;2010-09-08;V7W;1;146,9475;Kanada
438;2010-09-08;T6J;1;997,4475;Kanada
2218;2010-09-08;V7W;1;146,9475;Kanada
496;2010-09-08;V6T;1;944,9475;Kanada
1943;2010-09-08;T2X;1;120,6975;Kanada
1009;2010-09-08;T5J;2;225,645;Kanada
2199;2010-09-08;V7M;1;199,4475;Kanada
1129;2010-09-08;V7Y;1;454,0725;Kanada
1875;2010-09-09;T5L;1;1128,6975;Kanada
